Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
product.Caffeine,"76,64",928094,282940,1211034,281940,"100,00",11403751424,"43,61","0,00","0,00",,4091
product.Cache2k,"76,58",927423,283611,1211034,282612,"100,00",11403751424,"43,45","0,00","0,00",,4385
linked.Mru_TinyLfuMulti,"12,40",150144,1060890,1211034,1059890,"0,32",11403751424,"16,15","0,00","0,00",1211034,1495
linked.Mru_TinyLfuBoost,"59,80",724240,486794,1211034,485794,"0,67",11403751424,"32,92","0,00","0,00",1211034,1149
linked.Mru_TinyLfu,"65,54",793722,417312,1211034,416312,"0,61",11403751424,"34,52","0,00","0,00",1211034,912
linked.Mru_Threshold15,"4,14",50122,1160912,1211034,1159912,"85,55",11403751424,"3,23","0,00","0,00",1211034,1806
linked.Mru_Secondary,"63,95",774469,436565,1211034,435565,"0,75",11403751424,"30,89","0,00","0,00",1211034,1004
linked.Mru_Comparison,"0,77",9266,1201768,1211034,1200768,"7,86",11403751424,"1,22","0,00","0,00",1211034,1211
linked.Mru,"4,20",50923,1160111,1211034,1159111,"100,00",11403751424,"3,39","0,00","0,00",1211034,1157
linked.Mfu_TinyLfuMulti,"4,46",54021,1157013,1211034,1156013,"0,55",11403751424,"4,86","0,00","0,00",1212034,1597
linked.Mfu_TinyLfuBoost,"38,76",469375,741659,1211034,740659,"3,27",11403751424,"19,62","0,00","0,00",1212034,1857
linked.Mfu_TinyLfu,"44,42",537882,673152,1211034,672152,"0,16",11403751424,"22,32","0,00","0,00",1212034,996
linked.Mfu_Threshold15,"39,56",479084,731950,1211034,730950,"86,18",11403751424,"22,33","0,00","0,00",1212034,1544
linked.Mfu_Secondary,"48,58",588337,622697,1211034,621697,"0,28",11403751424,"25,26","0,00","0,00",1212034,1376
linked.Mfu_Comparison,"0,54",6591,1204443,1211034,1203443,"0,32",11403751424,"1,12","0,00","0,00",1212034,1005
linked.Mfu,"41,52",502842,708192,1211034,707192,"100,00",11403751424,"23,67","0,00","0,00",1212034,969
linked.Lru_TinyLfuMulti,"69,26",838798,372236,1211034,371236,"4,52",11403751424,"40,10","0,00","0,00",1211034,1091
linked.Lru_TinyLfuBoost,"74,86",906552,304482,1211034,303482,"34,20",11403751424,"42,65","0,00","0,00",1211034,1317
